IRIS;DISP_TP6021;DISP_INCERT21;DISP_Q121;DISP_MED21;DISP_Q321;DISP_EQ21;DISP_D121;DISP_D221;DISP_D321;DISP_D421;DISP_D621;DISP_D721;DISP_D821;DISP_D921;DISP_RD21;DISP_S80S2021;DISP_GI21;DISP_PACT21;DISP_PTSA21;DISP_PCHO21;DISP_PBEN21;DISP_PPEN21;DISP_PPAT21;DISP_PPSOC21;DISP_PPFAM21;DISP_PPMINI21;DISP_PPLOGT21;DISP_PIMPOT21;DISP_NOTE21
820370101;23,0;1;14060;19390;26050;0,62;10400;13150;15240;17280;21760;24010;27920;33300;3,2;4,0;0,276;60,2;51,1;3,6;5,5;35,1;10,1;8,6;1,8;4,7;2,1;-14,0;0
820370102;21,0;1;14770;20130;25960;0,56;11030;13530;15810;18080;22330;24740;27750;33370;3,0;3,7;0,257;57,7;50,2;3,1;4,4;38,9;7,5;8,6;2,6;4,2;1,8;-12,7;0
821120101;43,0;1;11160;14940;20610;0,63;8340;10440;11890;13400;16890;19250;22180;26940;3,2;4,4;0,292;59,7;46,5;7,1;6,1;28,7;6,8;16,2;4,0;8,1;4,1;-11,4;0
821120102;41,0;2;11730;15680;21670;0,63;8890;10760;12320;13620;17990;20300;23530;28900;3,3;4,0;0,277;49,8;42,3;4,6;2,9;39,6;6,5;14,2;5,1;6,0;3,1;-10,1;0
821120103;13,0;2;17200;22460;28360;0,50;12580;15800;18420;20250;24660;26480;30300;36530;2,9;3,4;0,237;70,0;58,2;3,6;8,2;32,7;7,7;4,1;1,8;1,7;0,6;-14,5;0
821120104;15,0;2;16410;21450;28230;0,55;12340;14820;17530;19690;23440;26280;29810;36390;2,9;3,7;0,255;62,6;51,9;3,1;7,6;36,6;9,3;5,3;2,2;2,3;0,8;-13,8;0
821120105;16,0;1;16210;21320;27960;0,55;12050;14830;17410;19480;23530;26280;29580;36330;3,0;3,9;0,267;63,6;54,3;3,4;5,9;35,6;8,9;5,7;2,0;2,7;1,0;-13,8;0
821210101;30,0;1;12710;17820;25570;0,72;9270;11720;13800;15550;20530;23430;27970;34350;3,7;4,8;0,305;76,9;66,4;4,9;5,6;20,3;4,9;12,8;1,9;7,3;3,6;-14,9;0
821210102;30,0;1;12800;18280;24540;0,64;9370;11890;13810;15920;20080;22880;26760;34520;3,7;5,0;0,316;67,0;59,2;4,0;3,8;26,2;7,7;13,2;1,9;7,8;3,5;-14,1;0
821210103;19,0;2;14900;20060;28340;0,67;11170;13970;16210;18060;22830;26230;31350;43820;3,9;5,5;0,346;73,7;61,5;2,9;9,3;23,2;12,8;10,2;1,4;6,3;2,5;-19,9;0
821210104;20,0;1;14960;22010;30160;0,69;10540;13770;16160;19380;24850;28100;32250;41870;4,0;5,3;0,330;60,1;48,7;2,1;9,3;39,3;10,0;7,5;1,3;4,3;1,9;-16,9;0
821210201;30,0;1;12900;17740;23880;0,62;9240;11450;13750;15380;19720;22460;26360;34300;3,7;4,8;0,309;70,3;61,1;3,7;5,5;23,0;7,4;12,8;2,4;7,2;3,2;-13,5;0
821210301;25,0;2;13870;19000;25560;0,62;9980;12920;14830;16620;21530;24450;27200;32350;3,2;4,2;0,282;64,6;57,6;3,4;3,6;31,0;6,3;11,5;2,5;6,5;2,5;-13,4;0
821210302;23,0;2;14330;20180;25670;0,56;10490;13470;15790;17910;22200;24190;27280;32360;3,1;3,8;0,253;62,5;56,1;3,3;3,1;34,2;6,3;9,7;2,6;5,0;2,1;-12,7;0
821210303;18,0;1;15270;21220;28590;0,63;11790;14280;16250;18620;23830;26930;30840;35950;3,0;3,9;0,269;63,7;57,1;2,2;4,4;35,2;7,5;7,4;2,0;3,9;1,5;-13,8;0
821210401;11,0;1;17840;23640;30740;0,55;13120;16220;19090;21500;26220;29020;32820;40330;3,1;3,9;0,274;63,3;55,7;2,4;5,2;38,2;10,4;4,7;1,2;2,5;1,0;-16,6;0
821210402;23,0;2;14740;21590;28470;0,64;10580;13180;15960;18790;24190;26830;30730;35910;3,4;4,2;0,274;59,3;53,4;2,3;3,6;39,1;7,3;8,6;2,7;4,2;1,7;-14,3;0
821210403;20,0;1;15090;21050;28250;0,63;11440;13920;16050;18970;23520;26450;30080;36290;3,2;3,8;0,266;59,0;50,9;2,3;5,8;41,3;5,7;8,6;2,1;4,7;1,8;-14,6;0
821210404;37,0;2;12310;16590;23050;0,65;9420;11230;12880;14470;18990;21900;25610;30730;3,3;3,7;0,261;54,8;49,7;3,7;1,4;35,3;4,1;16,4;4,8;8,2;3,4;-10,6;0
821210405;49,0;2;11230;14300;20830;0,67;8830;10530;11900;12940;16160;19170;22530;27900;3,2;3,8;0,267;49,7;42,9;4,4;2,4;34,3;3,6;21,5;5,6;11,1;4,8;-9,1;0
821210501;19,0;2;14980;20360;27350;0,61;11300;13890;16270;18140;22700;25870;29300;36260;3,2;4,7;0,317;69,7;54,2;3,2;12,3;29,4;8,2;8,9;2,2;4,8;1,9;-16,2;1
821210502;25,0;2;13940;22630;33370;0,86;9940;13030;15140;18930;26510;30820;36400;48820;4,9;6,2;0,357;62,4;50,1;1,7;10,6;39,5;11,2;7,3;2,3;3,4;1,6;-20,4;0
821210503;31,0;2;12610;18910;27660;0,80;9270;11670;13500;16040;21520;25050;29760;37700;4,1;5,8;0,357;63,6;52,8;3,0;7,8;32,6;8,3;11,5;2,1;6,9;2,5;-16,0;0
821210601;21,0;2;14550;20710;27140;0,61;10320;13470;16010;18910;22730;25770;29260;35380;3,4;4,0;0,262;71,4;62,7;4,2;4,5;25,9;6,4;9,7;2,3;5,3;2,1;-13,4;0
821210602;ns;so;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so;so;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so
821210603;13,0;2;17050;22880;29000;0,52;12320;15940;18410;20680;24650;27160;30690;37040;3,0;3,5;0,241;69,9;62,6;3,4;3,9;32,4;7,4;4,6;2,3;1,7;0,6;-14,3;0
821210701;16,0;1;16730;21900;28580;0,54;12140;15320;17810;19910;24340;27010;30200;35680;2,9;3,5;0,243;73,3;65,8;3,2;4,3;27,9;6,3;6,9;2,8;2,8;1,3;-14,4;0
821210801;9,0;1;18710;23530;29570;0,46;13980;17390;20090;21630;25540;28040;31210;36780;2,6;3,3;0,236;74,0;66,3;2,5;5,2;29,0;7,8;4,7;2,2;1,9;0,6;-15,5;0
821210901;ns;so;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so;so;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so
821211001;16,0;1;16410;21680;28740;0,57;12200;15130;17600;19720;24180;26960;30190;36370;3,0;3,8;0,262;73,8;65,3;3,1;5,4;26,5;7,8;6,9;2,6;3,1;1,2;-15,0;0
821211101;9,0;1;20080;26530;34710;0,55;14390;18660;21570;23920;29440;32430;37070;48090;3,3;4,4;0,296;76,9;63,6;2,6;10,7;27,8;12,1;3,3;1,5;1,3;0,5;-20,1;0
821211102;6,0;1;21500;27940;36370;0,53;16310;19960;22850;25190;31120;34560;39990;54220;3,3;4,7;0,326;70,5;56,7;1,9;11,9;29,2;19,9;2,0;1,0;0,7;0,3;-21,6;0
830040101;20,0;1;15360;21170;27140;0,56;10840;13940;16710;18920;23110;25570;29040;34240;3,2;3,7;0,248;67,1;59,7;3,8;3,6;31,4;7,9;6,8;2,1;3,3;1,4;-13,2;0
830040102;15,0;1;17820;25060;32990;0,61;11680;15870;19550;22570;27610;30870;35790;44050;3,8;5,3;0,318;67,9;54,5;2,9;10,5;32,1;15,8;3,3;1,2;1,7;0,4;-19,1;0
830090101;11,0;1;19360;26050;35580;0,62;13580;17630;20690;23430;28790;33020;38440;47910;3,5;4,4;0,290;53,3;45,5;2,6;5,2;47,3;15,9;2,8;0,6;1,6;0,6;-19,3;0
830090102;17,0;1;15830;22440;31270;0,69;11630;14430;17230;19640;25730;29550;34770;44710;3,8;5,3;0,332;42,9;33,1;3,0;6,8;51,8;19,3;4,7;0,6;2,9;1,2;-18,7;0
830090106;11,0;1;19370;28510;39000;0,69;13390;17560;21300;24770;32010;36370;42770;58690;4,4;6,3;0,368;55,3;43,1;2,2;10,0;42,0;24,1;2,3;0,6;1,2;0,5;-23,7;0
830160101;20,0;1;14810;20380;26250;0,56;11250;13810;16010;18480;22300;24870;28270;33050;2,9;3,6;0,250;72,9;63,3;4,2;5,4;25,4;7,6;7,8;2,0;4,0;1,8;-13,7;0
830160102;9,0;1;20180;26030;34780;0,56;14430;18590;21380;23790;29430;32470;36880;44860;3,1;3,8;0,260;68,5;58,3;2,9;7,3;36,3;10,3;3,2;1,2;1,4;0,6;-18,3;0
830160103;7,0;1;21710;28850;37250;0,54;15340;20000;22960;26010;32020;35480;40320;50230;3,3;4,0;0,272;71,7;60,1;2,6;9,0;33,1;13,6;2,0;0,9;0,8;0,3;-20,4;0
830190101;14,0;1;17040;23200;31250;0,61;12490;15730;18150;21190;25870;29330;33700;42190;3,4;4,5;0,300;54,9;43,4;3,9;7,6;42,6;16,8;3,9;0,9;2,2;0,8;-18,2;0
830190102;12,0;1;18310;23320;30790;0,54;13380;16690;19410;21270;26130;28900;33180;40070;3,0;3,9;0,268;47,0;37,2;3,3;6,5;52,1;14,5;3,1;0,8;1,7;0,6;-16,7;0
830190103;9,0;1;20110;27580;37720;0,64;14200;18340;21550;24690;30790;35120;41930;57970;4,1;5,8;0,357;53,4;41,1;2,9;9,4;39,9;26,9;1,7;0,5;1,0;0,2;-21,9;0
830230101;41,0;1;10940;15320;21160;0,67;8210;10210;11670;13630;17500;19950;22880;27990;3,4;5,0;0,306;63,4;54,4;4,5;4,5;23,3;6,3;18,2;3,5;10,0;4,7;-11,2;0
830230201;37,0;1;11850;16520;22580;0,65;9060;11010;12900;14300;18410;21180;23960;27860;3,1;3,7;0,260;57,5;49,8;4,2;3,5;31,9;4,9;15,9;4,7;7,5;3,7;-10,2;0
830230202;22,0;1;14490;20110;26140;0,58;10650;13440;15420;17520;22160;24460;27820;33420;3,1;3,9;0,270;62,7;54,8;3,0;4,9;34,0;8,6;8,0;3,0;3,4;1,6;-13,3;0
830230301;15,0;1;16740;22040;28240;0,52;12450;15410;17740;19980;24170;26550;30120;36500;2,9;3,5;0,246;69,7;62,1;3,5;4,1;32,0;7,8;5,4;2,4;2,1;0,9;-14,9;0
830230401;ns;so;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so;so;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;ns;so
830230501;11,0;2;17360;23160;29140;0,51;12960;16420;18650;20720;25190;27590;30830;37910;2,9;3,9;0,272;69,4;59,2;2,8;7,4;28,0;14,4;4,7;2,2;1,9;0,6;-16,5;0
830340101;13,0;1;17580;24070;30950;0,56;12780;16020;18990;21560;26500;29140;33120;39210;3,1;4,3;0,291;54,4;45,2;3,0;6,2;45,4;13,7;3,9;0,9;2,1;0,9;-17,4;0
830340102;8,0;1;21770;30140;44350;0,75;14870;19520;23710;26960;34870;40950;49360;64600;4,3;6,0;0,358;61,3;47,0;1,8;12,5;42,4;23,0;1,4;0,4;0,7;0,3;-28,1;0
830340103;7,0;1;21810;29200;38950;0,59;15640;19840;23520;26380;32240;36330;41720;55830;3,6;5,3;0,338;56,1;43,0;2,4;10,7;40,5;23,6;1,6;0,5;0,8;0,3;-21,8;0
830360101;17,0;1;16060;22060;29510;0,61;11680;14770;17450;19750;24660;27660;31680;38930;3,3;4,3;0,287;51,5;42,6;3,2;5,7;48,0;12,7;4,2;1,2;2,2;0,8;-16,4;0
830360102;11,0;1;18960;25460;34450;0,61;13130;17580;20360;23020;29070;32390;37140;47900;3,6;5,3;0,335;53,5;41,6;2,8;9,1;42,8;22,1;1,9;0,7;0,9;0,3;-20,3;0
830420101;11,0;1;18040;23800;31810;0,58;13070;16550;19690;21830;26250;29460;34720;41640;3,2;4,2;0,282;74,7;61,9;4,7;8,1;27,1;13,5;3,0;1,3;1,3;0,4;-18,3;0
830420102;27,0;2;13400;18560;23710;0,56;10440;12150;14410;16490;20470;22340;25160;30230;2,9;3,8;0,264;73,9;61,0;6,4;6,5;22,0;8,3;8,5;2,3;4,5;1,7;-12,7;0
830420103;16,0;1;16520;22280;29120;0,57;11140;15280;17920;20100;25060;27580;30790;37650;3,4;4,0;0,268;73,9;60,6;4,5;8,8;28,4;10,1;3,6;1,5;1,5;0,6;-16,0;0
830420104;18,0;1;15440;21080;27260;0,56;11070;14380;16570;18890;23270;25870;29110;35550;3,2;4,1;0,271;75,9;60,8;7,6;7,5;24,1;10,2;5,1;1,4;2,7;1,0;-15,3;0
830470101;7,0;1;22000;28190;36350;0,51;16670;20600;23520;25790;31030;34380;39280;47970;2,9;3,8;0,266;76,1;63,4;2,4;10,3;28,0;13,3;2,2;1,1;0,9;0,2;-19,6;0
830470102;9,0;1;18640;24130;29910;0,47;14380;17380;19830;22040;26230;28390;31740;37150;2,6;3,0;0,214;66,0;58,2;2,5;5,3;36,2;8,0;4,2;1,5;2,0;0,7;-14,4;0
830470103;11,0;1;17710;23200;28550;0,47;13350;16680;19130;21140;25120;27290;30530;35580;2,7;3,1;0,214;71,5;64,2;2,4;4,9;31,8;5,8;5,3;1,6;2,8;0,9;-14,4;0
830470104;9,0;1;18920;24720;32720;0,56;14290;17630;20180;22170;27790;30800;35180;41620;2,9;3,8;0,260;74,0;61,3;2,7;10,0;26,6;13,2;3,5;1,4;1,6;0,5;-17,3;0
830470105;6,0;1;21240;27040;33160;0,44;15920;20090;22700;24970;29100;31600;34830;40040;2,5;3,2;0,227;72,2;61,8;2,6;7,8;33,0;9,4;2,4;1,0;1,0;0,4;-17,0;0
830490101;9,0;1;19310;24720;30720;0,46;14570;18050;20380;22520;26800;29410;32110;37890;2,6;3,0;0,216;74,9;67,4;2,5;5,0;28,7;7,6;4,0;1,9;1,6;0,5;-15,2;0
830490102;12,0;1;19480;25440;33130;0,54;13020;17700;20760;23210;28120;31350;35630;43420;3,3;4,1;0,271;75,2;63,2;2,4;9,6;27,2;11,7;3,9;1,5;1,9;0,5;-18,0;0
830490103;22,0;1;14710;20200;26310;0,57;10780;13580;15880;18040;22590;25250;27740;32610;3,0;3,5;0,239;69,3;62,2;3,7;3,4;28,7;5,4;8,7;2,5;4,4;1,8;-12,1;0
830500101;46,0;1;10470;14290;19730;0,65;7010;9350;11310;12710;16210;18310;21430;26140;3,7;4,5;0,278;61,3;52,8;5,9;2,6;23,9;2,7;21,5;3,0;12,8;5,7;-9,4;0
830500102;22,0;1;14630;19380;25220;0,55;10820;13450;15670;17660;21540;23820;27210;33020;3,1;3,8;0,261;62,4;54,2;3,1;5,1;34,8;7,5;8,6;2,3;4,4;1,9;-13,3;0
830500103;26,0;1;13760;18940;24790;0,58;10170;12890;14580;16950;20960;23270;26360;30480;3,0;3,5;0,242;59,8;53,0;3,6;3,2;36,2;6,2;9,4;3,0;4,4;2,0;-11,6;0
830500104;33,0;2;12750;16560;21580;0,53;10120;12030;13360;14780;18160;20510;23160;26740;2,6;3,0;0,221;70,9;64,5;4,1;2,3;21,3;2,1;16,4;6,2;6,5;3,7;-10,7;0
830500105;29,0;2;13360;17930;23660;0,57;10170;12450;13990;15610;20080;22040;25120;28670;2,8;3,3;0,236;61,4;55,7;3,8;1,9;32,2;5,0;13,3;3,9;6,6;2,8;-11,9;0
830500106;17,0;1;16850;22320;28540;0,52;11830;15370;18000;20100;24570;27140;30510;36760;3,1;3,8;0,257;67,0;59,1;2,9;5,0;31,9;9,9;6,0;2,2;2,7;1,1;-14,8;0
830500107;11,0;1;19010;24190;30400;0,47;13450;17580;20450;22120;26200;28780;32230;37090;2,8;3,0;0,212;69,3;61,7;2,8;4,8;34,9;6,9;4,1;1,8;1,7;0,6;-15,2;0
830500108;9,0;1;20120;26800;34910;0,55;14480;18640;21720;24050;29410;32830;37300;46340;3,2;4,0;0,267;68,0;55,7;2,5;9,8;37,3;11,9;3,2;1,3;1,4;0,5;-20,4;0
830500109;12,0;1;18440;23760;30060;0,49;13160;17070;19810;21800;26000;28520;31980;39680;3,0;3,8;0,256;65,7;55,8;2,2;7,7;37,6;9,2;4,4;1,8;1,9;0,7;-16,9;0
830500110;29,0;2;12930;18410;24550;0,63;9790;12170;13950;15980;20530;23080;26120;30090;3,1;3,8;0,261;69,6;60,9;4,0;4,7;25,7;5,1;11,7;3,8;5,5;2,4;-12,1;0
830500111;9,0;1;18820;24870;30920;0,49;14200;17640;20130;22330;27200;29700;32580;39880;2,8;3,4;0,239;65,3;55,5;2,0;7,8;37,6;10,3;3,6;1,3;1,7;0,6;-16,8;0
830500112;9,0;1;19930;26280;34660;0,56;14530;18590;21200;24000;28980;32290;37350;46280;3,2;4,3;0,285;65,5;51,1;2,7;11,7;37,8;14,2;2,5;1,1;1,0;0,4;-20,0;0
830540101;7,0;1;20500;26330;34060;0,52;15530;19320;21890;24050;28770;32010;37280;47900;3,1;4,3;0,300;69,3;57,3;2,1;9,9;31,6;15,0;2,8;1,2;1,2;0,4;-18,7;0
830540102;13,0;1;17670;22540;29900;0,54;12960;16080;18660;20870;25030;28110;31440;36560;2,8;3,6;0,250;68,2;60,4;3,0;4,8;31,1;9,6;5,6;1,6;2,8;1,2;-14,5;0
830540103;10,0;1;19610;25080;31890;0,49;13980;17940;20640;23000;27240;30190;33480;39470;2,8;3,4;0,234;72,9;64,4;2,5;6,0;31,7;9,0;3,4;1,4;1,5;0,5;-17,0;0
830610101;28,0;1;12950;18340;24230;0,61;9520;12140;14100;15930;20200;22370;26150;31770;3,3;4,2;0,279;65,4;55,7;4,9;4,8;29,3;7,2;10,7;1,8;6,6;2,3;-12,6;0
830610102;26,0;1;13740;18440;24310;0,57;10750;12980;14890;16440;20430;23050;25850;30520;2,8;3,6;0,263;65,4;57,3;4,6;3,5;30,2;7,0;9,6;2,4;5,2;2,0;-12,2;0
830610103;27,0;2;13590;17950;23470;0,55;10380;12840;14550;16400;19820;22110;24750;29520;2,8;3,1;0,222;66,2;57,8;5,4;3,0;30,2;3,2;11,3;3,1;5,8;2,4;-10,9;0
830610104;13,0;1;17050;22440;28460;0,51;12830;15850;18230;20340;24560;27120;30190;35840;2,8;3,4;0,236;62,7;55,6;3,4;3,7;40,0;6,9;4,9;1,6;2,4;0,9;-14,5;0
830610105;23,0;1;14030;19120;25290;0,59;10800;13280;15290;17350;21640;24060;27070;31770;2,9;3,5;0,244;52,2;45,1;3,9;3,2;46,3;6,7;7,3;2,5;3,4;1,4;-12,5;0
830610106;19,0;1;15330;20400;26020;0,52;11450;14000;16360;18430;22450;24470;27410;31410;2,7;3,2;0,223;62,5;51,9;4,8;5,8;35,9;5,9;7,9;2,4;3,9;1,6;-12,2;0
830610107;53,0;2;10550;13510;17890;0,54;8160;9990;11260;12480;15030;16700;18790;22490;2,8;3,2;0,227;48,3;40,3;6,4;1,6;31,9;3,1;23,5;7,2;11,6;4,7;-6,8;0
830610108;18,0;1;15530;21450;28200;0,59;10950;14180;16820;19380;23860;26520;30270;34940;3,2;4,0;0,263;39,1;33,2;3,1;2,8;59,3;11,0;4,8;1,2;2,6;1,0;-14,2;0
830610109;15,0;1;17200;22630;29440;0,54;12400;15690;18320;20470;24880;27580;31230;37650;3,0;3,7;0,253;32,0;26,3;2,6;3,1;68,4;11,0;3,8;0,6;2,3;0,9;-15,2;0
830610110;16,0;1;16090;22080;29750;0,62;11720;14810;17280;19680;24210;27700;31460;36830;3,1;4,1;0,277;49,5;41,0;3,9;4,6;52,5;9,0;4,4;1,1;2,3;1,0;-15,4;0
830610111;27,0;1;13730;19110;24910;0,58;10310;12720;14640;16920;21190;23800;26500;31660;3,1;3,6;0,248;52,1;44,3;4,7;3,1;45,2;6,1;8,5;2,5;4,2;1,8;-11,9;0
830610112;18,0;1;15480;20680;25550;0,49;11170;14390;16510;18410;22220;24390;27330;31390;2,8;3,3;0,226;60,9;53,7;3,6;3,6;40,3;5,3;5,9;1,8;3,1;1,0;-12,4;0
830610113;15,0;1;17470;24530;33480;0,65;11400;15790;18620;21660;27880;31050;35790;45380;4,0;5,3;0,324;49,8;39,8;3,0;7,0;52,4;17,7;2,7;0,6;1,5;0,6;-22,6;0
830610114;13,0;1;18480;25210;33730;0,60;12590;16580;19830;22260;28030;31630;36120;44980;3,6;5,1;0,319;40,3;34,2;2,3;3,8;55,6;20,6;2,8;0,7;1,6;0,5;-19,3;0
830610115;10,0;1;19360;25870;34230;0,57;13920;17870;20710;23240;29050;32080;36070;44180;3,2;3,9;0,265;69,1;58,3;2,8;8,0;35,5;11,2;3,2;1,2;1,4;0,6;-19,0;1
830610116;8,0;1;21100;27540;36180;0,55;15500;19330;22560;25060;30100;33720;38390;47630;3,1;4,3;0,293;70,9;57,2;2,7;11,0;34,1;14,1;2,2;0,9;1,0;0,3;-21,3;0
830610117;10,0;1;19140;25310;33360;0,56;13590;17500;20430;22880;28010;30980;35960;45020;3,3;4,1;0,274;63,4;52,2;3,0;8,2;39,9;11,5;3,0;1,1;1,4;0,5;-17,8;0
830610118;15,0;1;16280;21760;28420;0,56;12540;15370;17550;19590;24220;26710;30320;36860;2,9;3,6;0,255;78,8;66,9;4,4;7,5;22,7;9,0;5,8;2,4;2,4;1,0;-16,3;0
830610119;10,0;1;19870;26460;36080;0,61;13760;17890;21260;24100;29500;33970;39480;49440;3,6;4,5;0,294;76,4;62,9;3,8;9,7;26,4;14,2;2,9;1,2;1,2;0,5;-19,9;0
830620101;11,0;2;19640;26020;34040;0,55;13710;18370;20830;23120;28820;31790;35890;43220;3,2;4,1;0,280;66,9;55,9;2,4;8,6;35,3;13,7;3,1;1,2;1,4;0,5;-19,0;0
830620102;21,0;1;14510;19650;25700;0,57;11210;13610;15640;17690;21800;24480;27040;31580;2,8;3,3;0,230;66,9;60,2;3,2;3,5;31,4;4,3;9,6;2,3;5,1;2,2;-12,2;0
830620103;8,0;1;18860;24310;30630;0,48;14430;17730;19860;22310;26610;29200;32280;38040;2,6;3,2;0,230;59,0;52,6;2,1;4,3;44,6;8,0;3,6;1,4;1,5;0,7;-15,2;0
830620104;13,0;2;17870;24880;31910;0,56;13230;16600;19410;22190;27790;30000;33640;38000;2,9;3,8;0,256;70,6;63,0;2,3;5,3;32,7;7,5;5,5;1,3;3,2;1,0;-16,3;0
830620106;29,0;1;13080;18050;23770;0,59;10010;12140;13980;15990;20300;22570;25230;29760;3,0;3,4;0,241;61,0;54,7;3,4;2,9;32,0;4,6;13,8;3,6;7,3;2,9;-11,4;0
830620107;9,0;1;20880;26870;33460;0,47;14300;19160;22350;24550;29140;31810;35280;41580;2,9;3,5;0,236;70,8;61,0;2,5;7,3;34,4;7,7;4,2;1,0;2,2;1,0;-17,1;0
830620108;6,0;1;21810;28040;35610;0,49;16630;20490;23050;25600;30780;33590;38020;45600;2,7;3,4;0,244;74,9;64,8;2,3;7,8;33,4;9,5;2,5;1,0;1,1;0,4;-20,3;0
830620109;7,0;2;22620;31000;42550;0,64;15850;20730;24540;27810;34370;39760;45740;58550;3,7;4,8;0,318;70,4;55,5;2,4;12,5;33,9;17,1;1,8;0,7;0,8;0,3;-23,2;0
830620110;27,0;2;13630;18010;23950;0,57;10750;12930;14380;16230;19980;22420;25330;30340;2,8;3,2;0,231;66,3;59,4;4,0;2,9;28,2;2,5;14,0;3,5;7,2;3,3;-11,0;0
830620111;16,0;1;16180;21010;27350;0,53;12390;14950;17230;19200;23360;25810;29090;34490;2,8;3,1;0,219;74,1;66,9;3,5;3,7;27,3;3,1;8,2;2,4;4,2;1,6;-12,7;0
830690101;15,0;1;16720;22820;29960;0,58;12330;15630;18160;20570;25300;28420;32380;39060;3,2;4,1;0,278;47,3;38,6;2,7;6,0;52,9;10,8;5,0;0,8;3,0;1,2;-16,0;0
830690102;10,0;1;17920;23740;29720;0,50;13540;16740;19120;21390;25990;28380;31380;36950;2,7;3,2;0,227;48,3;42,2;2,5;3,6;53,1;10,2;3,4;0,7;2,0;0,7;-15,0;0
830690103;12,0;1;18340;24600;32700;0,58;12780;16690;19430;22120;27360;31080;35690;46000;3,6;4,9;0,318;47,7;35,7;2,4;9,6;52,0;15,0;3,6;0,9;1,9;0,8;-18,3;0
830690104;15,0;2;16720;23520;32450;0,67;11400;15190;17880;20380;26290;30350;35400;43520;3,8;5,4;0,330;55,3;46,2;2,6;6,5;47,7;14,0;4,0;0,9;2,1;1,0;-21,0;0
830690105;27,0;1;13640;18200;24600;0,60;10660;12690;14450;16370;20380;22880;26160;31880;3,0;3,6;0,257;61,8;53,4;4,2;4,2;35,0;5,2;10,6;3,4;4,9;2,3;-12,6;0
830690106;18,0;1;15660;21420;27460;0,55;11500;14280;17150;19440;23750;26030;28860;34230;3,0;3,4;0,236;65,1;57,6;3,2;4,3;34,9;7,0;6,7;2,3;3,0;1,4;-13,7;0
830690107;33,0;2;12360;17190;24690;0,72;9070;11200;13130;15110;19570;22970;27130;34550;3,8;5,8;0,363;60,9;48,1;4,9;7,9;27,9;12,9;12,7;1,4;8,0;3,3;-14,4;0
830690108;29,0;1;12940;19060;27410;0,76;9370;11730;14040;16310;21640;25140;29950;37450;4,0;5,5;0,334;57,4;47,5;4,3;5,6;37,5;10,0;10,5;1,3;6,3;2,9;-15,4;0
830690109;10,0;1;19880;25910;34830;0,58;14170;18020;21070;23300;28320;32390;39010;48910;3,5;4,6;0,303;70,7;57,5;2,4;10,8;34,9;13,6;2,8;1,0;1,3;0,5;-22,0;0
830690110;11,0;1;18860;24760;32920;0,57;13440;17120;20250;22280;27750;30970;35510;43880;3,3;4,3;0,290;60,3;52,0;2,5;5,8;42,8;11,9;3,5;0,9;1,8;0,8;-18,5;0
830690111;18,0;1;15360;22060;27610;0,56;11610;14380;16670;19620;24120;26060;29340;35000;3,0;3,7;0,252;64,7;54,9;3,2;6,6;36,7;5,8;6,6;1,8;3,4;1,4;-13,8;0
830690112;10,0;1;20170;26870;35440;0,57;13800;18310;21880;24090;29660;33230;38260;49400;3,6;4,8;0,311;69,7;56,8;2,2;10,7;29,6;19,4;2,4;1,0;1,0;0,4;-21,1;0
830690113;15,0;1;16330;21390;27780;0,54;12330;15220;17430;19590;23740;26630;29530;35390;2,9;3,4;0,238;53,6;47,9;3,0;2,7;46,9;8,0;5,3;1,2;2,9;1,2;-13,8;0
830690114;17,0;1;16090;21960;28540;0,57;11570;14690;17300;19870;24290;27120;30950;37590;3,2;4,0;0,264;62,2;54,2;3,2;4,8;40,0;6,7;6,5;1,7;3,2;1,6;-15,4;0
830690115;7,0;2;21920;29630;40510;0,63;15740;20100;23710;26320;33320;37740;44260;56820;3,6;4,6;0,299;62,4;51,1;2,4;8,9;41,2;17,9;2,0;0,7;0,9;0,4;-23,5;0
830690116;11,0;1;17900;22870;28940;0,48;13470;16630;19030;20880;24960;27480;30530;35230;2,6;3,4;0,242;55,6;48,7;2,6;4,3;43,0;11,8;4,1;1,0;2,3;0,8;-14,5;0
830690117;17,0;1;16260;22960;31490;0,66;11370;14420;17600;20390;25700;29280;35020;39850;3,5;4,6;0,295;59,2;50,4;2,5;6,3;38,7;14,7;4,8;1,1;2,7;1,0;-17,4;0
830690118;12,0;1;18370;24990;34000;0,63;13190;16330;19770;22460;27430;30900;37440;48300;3,7;4,5;0,295;58,7;49,0;3,7;6,0;40,6;16,3;3,6;0,9;1,9;0,8;-19,2;0
830690119;nd;so;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;so;so;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;so
830690120;13,0;1;17280;23670;31790;0,61;12280;15890;18870;21160;26500;29840;34340;44480;3,6;4,7;0,303;57,5;47,6;3,6;6,3;40,9;16,5;4,2;0,9;2,4;0,9;-19,1;0
