CODE_IRIS,inscrits,votants,abstentions,blancs,nuls,exprimes,RN,EXD,LR,DVD,DVC,MODEM,UDI,UG,PS,DVG,EELV,PCF,EXG,AUTRE,score_RN,score_EXD,score_LR,score_DVD,score_DVC,score_MODEM,score_UDI,score_UG,score_PS,score_DVG,score_EELV,score_PCF,score_EXG,score_AUTRE,pct_abstention,score_blanc,score_nul
751072501,1375,777,598,0.0,21,756,0,0,0,556,0,0,0,200,0,0,0,0,0,0,0.0,0.0,0.0,73.54,0.0,0.0,0.0,26.46,0.0,0.0,0.0,0.0,0.0,0.0,43.49,0.0,2.78
751072502,1375,777,598,0.0,21,756,0,0,0,556,0,0,0,200,0,0,0,0,0,0,0.0,0.0,0.0,73.54,0.0,0.0,0.0,26.46,0.0,0.0,0.0,0.0,0.0,0.0,43.49,0.0,2.78
751072503,1335,819,516,0.0,14,805,0,0,0,642,0,0,0,163,0,0,0,0,0,0,0.0,0.0,0.0,79.75,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,38.65,0.0,1.74
751072504,1404,754,650,0.0,18,736,0,0,0,561,0,0,0,175,0,0,0,0,0,0,0.0,0.0,0.0,76.22,0.0,0.0,0.0,23.78,0.0,0.0,0.0,0.0,0.0,0.0,46.3,0.0,2.45
751072505,1344,723,621,0.0,12,711,0,0,0,583,0,0,0,128,0,0,0,0,0,0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,46.21,0.0,1.69
751072506,2602,1399,1203,0.0,29,1370,0,0,0,1073,0,0,0,297,0,0,0,0,0,0,0.0,0.0,0.0,78.32,0.0,0.0,0.0,21.68,0.0,0.0,0.0,0.0,0.0,0.0,46.23,0.0,2.12
751072508,1344,723,621,0.0,12,711,0,0,0,583,0,0,0,128,0,0,0,0,0,0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,46.21,0.0,1.69
751072599,1258,676,582,0.0,17,659,0,0,0,490,0,0,0,169,0,0,0,0,0,0,0.0,0.0,0.0,74.36,0.0,0.0,0.0,25.64,0.0,0.0,0.0,0.0,0.0,0.0,46.26,0.0,2.58
751072601,1105,548,557,0.0,7,541,0,0,0,427,0,0,0,114,0,0,0,0,0,0,0.0,0.0,0.0,78.93,0.0,0.0,0.0,21.07,0.0,0.0,0.0,0.0,0.0,0.0,50.41,0.0,1.29
751072602,1241,688,553,0.0,14,674,0,0,0,544,0,0,0,130,0,0,0,0,0,0,0.0,0.0,0.0,80.71,0.0,0.0,0.0,19.29,0.0,0.0,0.0,0.0,0.0,0.0,44.56,0.0,2.08
751072603,1295,748,547,0.0,5,743,0,0,0,617,0,0,0,126,0,0,0,0,0,0,0.0,0.0,0.0,83.04,0.0,0.0,0.0,16.96,0.0,0.0,0.0,0.0,0.0,0.0,42.24,0.0,0.67
751072604,1105,548,557,0.0,7,541,0,0,0,427,0,0,0,114,0,0,0,0,0,0,0.0,0.0,0.0,78.93,0.0,0.0,0.0,21.07,0.0,0.0,0.0,0.0,0.0,0.0,50.41,0.0,1.29
751072605,1241,688,553,0.0,14,674,0,0,0,544,0,0,0,130,0,0,0,0,0,0,0.0,0.0,0.0,80.71,0.0,0.0,0.0,19.29,0.0,0.0,0.0,0.0,0.0,0.0,44.56,0.0,2.08
751072606,1211,678,533,0.0,8,670,0,0,0,555,0,0,0,115,0,0,0,0,0,0,0.0,0.0,0.0,82.84,0.0,0.0,0.0,17.16,0.0,0.0,0.0,0.0,0.0,0.0,44.01,0.0,1.19
751072699,1241,688,553,0.0,14,674,0,0,0,544,0,0,0,130,0,0,0,0,0,0,0.0,0.0,0.0,80.71,0.0,0.0,0.0,19.29,0.0,0.0,0.0,0.0,0.0,0.0,44.56,0.0,2.08
751072701,2888,1624,1264,0.0,36,1588,0,0,0,1169,0,0,0,419,0,0,0,0,0,0,0.0,0.0,0.0,73.61,0.0,0.0,0.0,26.39,0.0,0.0,0.0,0.0,0.0,0.0,43.77,0.0,2.27
751072702,1301,809,492,0.0,21,788,0,0,0,609,0,0,0,179,0,0,0,0,0,0,0.0,0.0,0.0,77.28,0.0,0.0,0.0,22.72,0.0,0.0,0.0,0.0,0.0,0.0,37.82,0.0,2.66
751072703,1529,976,553,0.0,14,962,0,0,0,781,0,0,0,181,0,0,0,0,0,0,0.0,0.0,0.0,81.19,0.0,0.0,0.0,18.81,0.0,0.0,0.0,0.0,0.0,0.0,36.17,0.0,1.46
751072704,1301,809,492,0.0,21,788,0,0,0,609,0,0,0,179,0,0,0,0,0,0,0.0,0.0,0.0,77.28,0.0,0.0,0.0,22.72,0.0,0.0,0.0,0.0,0.0,0.0,37.82,0.0,2.66
751072705,1516,933,583,0.0,20,913,0,0,0,770,0,0,0,143,0,0,0,0,0,0,0.0,0.0,0.0,84.34,0.0,0.0,0.0,15.66,0.0,0.0,0.0,0.0,0.0,0.0,38.46,0.0,2.19
751072706,1516,933,583,0.0,20,913,0,0,0,770,0,0,0,143,0,0,0,0,0,0,0.0,0.0,0.0,84.34,0.0,0.0,0.0,15.66,0.0,0.0,0.0,0.0,0.0,0.0,38.46,0.0,2.19
751072707,1509,889,620,0.0,12,877,0,0,0,729,0,0,0,148,0,0,0,0,0,0,0.0,0.0,0.0,83.12,0.0,0.0,0.0,16.88,0.0,0.0,0.0,0.0,0.0,0.0,41.09,0.0,1.37
751072801,1224,716,508,0.0,30,686,0,0,0,505,0,0,0,181,0,0,0,0,0,0,0.0,0.0,0.0,73.62,0.0,0.0,0.0,26.38,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,4.37
751072802,1188,698,490,0.0,21,677,0,0,0,510,0,0,0,167,0,0,0,0,0,0,0.0,0.0,0.0,75.33,0.0,0.0,0.0,24.67,0.0,0.0,0.0,0.0,0.0,0.0,41.25,0.0,3.1
751072803,1320,747,573,0.0,15,732,0,0,0,540,0,0,0,192,0,0,0,0,0,0,0.0,0.0,0.0,73.77,0.0,0.0,0.0,26.23,0.0,0.0,0.0,0.0,0.0,0.0,43.41,0.0,2.05
751072804,1151,676,475,0.0,11,665,0,0,0,549,0,0,0,116,0,0,0,0,0,0,0.0,0.0,0.0,82.56,0.0,0.0,0.0,17.44,0.0,0.0,0.0,0.0,0.0,0.0,41.27,0.0,1.65
751072805,2497,1483,1014,0.0,30,1453,0,0,0,1197,0,0,0,256,0,0,0,0,0,0,0.0,0.0,0.0,82.38,0.0,0.0,0.0,17.62,0.0,0.0,0.0,0.0,0.0,0.0,40.61,0.0,2.06
751072806,1182,625,557,0.0,11,614,0,0,0,532,0,0,0,82,0,0,0,0,0,0,0.0,0.0,0.0,86.64,0.0,0.0,0.0,13.36,0.0,0.0,0.0,0.0,0.0,0.0,47.12,0.0,1.79
751072808,1234,726,508,0.0,14,712,0,0,0,585,0,0,0,127,0,0,0,0,0,0,0.0,0.0,0.0,82.16,0.0,0.0,0.0,17.84,0.0,0.0,0.0,0.0,0.0,0.0,41.17,0.0,1.97
751072809,1177,695,482,0.0,17,678,0,0,0,616,0,0,0,62,0,0,0,0,0,0,0.0,0.0,0.0,90.86,0.0,0.0,0.0,9.14,0.0,0.0,0.0,0.0,0.0,0.0,40.95,0.0,2.51
751072810,1266,729,537,0.0,16,713,0,0,0,590,0,0,0,123,0,0,0,0,0,0,0.0,0.0,0.0,82.75,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,42.42,0.0,2.24
751072811,1295,748,547,0.0,5,743,0,0,0,617,0,0,0,126,0,0,0,0,0,0,0.0,0.0,0.0,83.04,0.0,0.0,0.0,16.96,0.0,0.0,0.0,0.0,0.0,0.0,42.24,0.0,0.67
751072899,1177,695,482,0.0,17,678,0,0,0,616,0,0,0,62,0,0,0,0,0,0,0.0,0.0,0.0,90.86,0.0,0.0,0.0,9.14,0.0,0.0,0.0,0.0,0.0,0.0,40.95,0.0,2.51
751082901,922,412,510,0.0,6,406,0,0,0,337,0,0,0,69,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,55.31,0.0,1.48
751082902,932,377,555,0.0,12,365,0,0,0,304,0,0,0,61,0,0,0,0,0,0,0.0,0.0,0.0,83.29,0.0,0.0,0.0,16.71,0.0,0.0,0.0,0.0,0.0,0.0,59.55,0.0,3.29
751082903,932,377,555,0.0,12,365,0,0,0,304,0,0,0,61,0,0,0,0,0,0,0.0,0.0,0.0,83.29,0.0,0.0,0.0,16.71,0.0,0.0,0.0,0.0,0.0,0.0,59.55,0.0,3.29
751082904,922,412,510,0.0,6,406,0,0,0,337,0,0,0,69,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,55.31,0.0,1.48
751082905,922,412,510,0.0,6,406,0,0,0,337,0,0,0,69,0,0,0,0,0,0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,55.31,0.0,1.48
751082906,1419,723,696,0.0,15,708,0,0,0,573,0,0,0,135,0,0,0,0,0,0,0.0,0.0,0.0,80.93,0.0,0.0,0.0,19.07,0.0,0.0,0.0,0.0,0.0,0.0,49.05,0.0,2.12
751082907,1045,558,487,0.0,13,545,0,0,0,444,0,0,0,101,0,0,0,0,0,0,0.0,0.0,0.0,81.47,0.0,0.0,0.0,18.53,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.0,2.39
751082999,1295,748,547,0.0,5,743,0,0,0,617,0,0,0,126,0,0,0,0,0,0,0.0,0.0,0.0,83.04,0.0,0.0,0.0,16.96,0.0,0.0,0.0,0.0,0.0,0.0,42.24,0.0,0.67
751083001,1406,766,640,0.0,14,752,0,0,0,616,0,0,0,136,0,0,0,0,0,0,0.0,0.0,0.0,81.91,0.0,0.0,0.0,18.09,0.0,0.0,0.0,0.0,0.0,0.0,45.52,0.0,1.86
751083002,1416,780,636,0.0,12,768,0,0,0,674,0,0,0,94,0,0,0,0,0,0,0.0,0.0,0.0,87.76,0.0,0.0,0.0,12.24,0.0,0.0,0.0,0.0,0.0,0.0,44.92,0.0,1.56
751083003,1330,661,669,0.0,14,647,0,0,0,534,0,0,0,113,0,0,0,0,0,0,0.0,0.0,0.0,82.53,0.0,0.0,0.0,17.47,0.0,0.0,0.0,0.0,0.0,0.0,50.3,0.0,2.16
751083004,1330,661,669,0.0,14,647,0,0,0,534,0,0,0,113,0,0,0,0,0,0,0.0,0.0,0.0,82.53,0.0,0.0,0.0,17.47,0.0,0.0,0.0,0.0,0.0,0.0,50.3,0.0,2.16
751083005,1419,723,696,0.0,15,708,0,0,0,573,0,0,0,135,0,0,0,0,0,0,0.0,0.0,0.0,80.93,0.0,0.0,0.0,19.07,0.0,0.0,0.0,0.0,0.0,0.0,49.05,0.0,2.12
751083006,1330,661,669,0.0,14,647,0,0,0,534,0,0,0,113,0,0,0,0,0,0,0.0,0.0,0.0,82.53,0.0,0.0,0.0,17.47,0.0,0.0,0.0,0.0,0.0,0.0,50.3,0.0,2.16
751083101,1045,558,487,0.0,13,545,0,0,0,444,0,0,0,101,0,0,0,0,0,0,0.0,0.0,0.0,81.47,0.0,0.0,0.0,18.53,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.0,2.39
751083102,1182,627,555,0.0,9,618,0,0,0,503,0,0,0,115,0,0,0,0,0,0,0.0,0.0,0.0,81.39,0.0,0.0,0.0,18.61,0.0,0.0,0.0,0.0,0.0,0.0,46.95,0.0,1.46
751083103,1182,627,555,0.0,9,618,0,0,0,503,0,0,0,115,0,0,0,0,0,0,0.0,0.0,0.0,81.39,0.0,0.0,0.0,18.61,0.0,0.0,0.0,0.0,0.0,0.0,46.95,0.0,1.46
751083104,1182,627,555,0.0,9,618,0,0,0,503,0,0,0,115,0,0,0,0,0,0,0.0,0.0,0.0,81.39,0.0,0.0,0.0,18.61,0.0,0.0,0.0,0.0,0.0,0.0,46.95,0.0,1.46
751083105,1045,558,487,0.0,13,545,0,0,0,444,0,0,0,101,0,0,0,0,0,0,0.0,0.0,0.0,81.47,0.0,0.0,0.0,18.53,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.0,2.39
751083106,1068,588,480,0.0,8,580,0,0,0,450,0,0,0,130,0,0,0,0,0,0,0.0,0.0,0.0,77.59,0.0,0.0,0.0,22.41,0.0,0.0,0.0,0.0,0.0,0.0,44.94,0.0,1.38
751083107,1068,588,480,0.0,8,580,0,0,0,450,0,0,0,130,0,0,0,0,0,0,0.0,0.0,0.0,77.59,0.0,0.0,0.0,22.41,0.0,0.0,0.0,0.0,0.0,0.0,44.94,0.0,1.38
751083108,1068,588,480,0.0,8,580,0,0,0,450,0,0,0,130,0,0,0,0,0,0,0.0,0.0,0.0,77.59,0.0,0.0,0.0,22.41,0.0,0.0,0.0,0.0,0.0,0.0,44.94,0.0,1.38
751083201,1474,850,624,0.0,24,826,0,0,0,669,0,0,0,157,0,0,0,0,0,0,0.0,0.0,0.0,80.99,0.0,0.0,0.0,19.01,0.0,0.0,0.0,0.0,0.0,0.0,42.33,0.0,2.91
751083202,1415,770,645,0.0,20,750,0,0,0,628,0,0,0,122,0,0,0,0,0,0,0.0,0.0,0.0,83.73,0.0,0.0,0.0,16.27,0.0,0.0,0.0,0.0,0.0,0.0,45.58,0.0,2.67
751083203,1327,689,638,0.0,9,680,0,0,0,592,0,0,0,88,0,0,0,0,0,0,0.0,0.0,0.0,87.06,0.0,0.0,0.0,12.94,0.0,0.0,0.0,0.0,0.0,0.0,48.08,0.0,1.32
751083204,1314,762,552,0.0,11,751,0,0,0,625,0,0,0,126,0,0,0,0,0,0,0.0,0.0,0.0,83.22,0.0,0.0,0.0,16.78,0.0,0.0,0.0,0.0,0.0,0.0,42.01,0.0,1.46
751083205,2805,1614,1191,0.0,42,1572,0,0,0,1229,0,0,0,343,0,0,0,0,0,0,0.0,0.0,0.0,78.18,0.0,0.0,0.0,21.82,0.0,0.0,0.0,0.0,0.0,0.0,42.46,0.0,2.67
751083206,1378,856,522,0.0,59,797,0,0,0,564,0,0,0,233,0,0,0,0,0,0,0.0,0.0,0.0,70.77,0.0,0.0,0.0,29.23,0.0,0.0,0.0,0.0,0.0,0.0,37.88,0.0,7.4
751083207,1378,856,522,0.0,59,797,0,0,0,564,0,0,0,233,0,0,0,0,0,0,0.0,0.0,0.0,70.77,0.0,0.0,0.0,29.23,0.0,0.0,0.0,0.0,0.0,0.0,37.88,0.0,7.4
751083208,1398,788,610,0.0,18,770,0,0,0,533,0,0,0,237,0,0,0,0,0,0,0.0,0.0,0.0,69.22,0.0,0.0,0.0,30.78,0.0,0.0,0.0,0.0,0.0,0.0,43.63,0.0,2.34
751083209,1202,657,545,0.0,11,646,0,0,0,548,0,0,0,98,0,0,0,0,0,0,0.0,0.0,0.0,84.83,0.0,0.0,0.0,15.17,0.0,0.0,0.0,0.0,0.0,0.0,45.34,0.0,1.7
751083210,1202,657,545,0.0,11,646,0,0,0,548,0,0,0,98,0,0,0,0,0,0,0.0,0.0,0.0,84.83,0.0,0.0,0.0,15.17,0.0,0.0,0.0,0.0,0.0,0.0,45.34,0.0,1.7
751093301,3124,1988,1136,0.0,43,1945,0,0,0,960,0,0,0,985,0,0,0,0,0,0,0.0,0.0,0.0,49.36,0.0,0.0,0.0,50.64,0.0,0.0,0.0,0.0,0.0,0.0,36.36,0.0,2.21
751093302,1407,937,470,0.0,19,918,0,0,0,575,0,0,0,343,0,0,0,0,0,0,0.0,0.0,0.0,62.64,0.0,0.0,0.0,37.36,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,2.07
751093303,1375,881,494,0.0,18,863,0,0,0,528,0,0,0,335,0,0,0,0,0,0,0.0,0.0,0.0,61.18,0.0,0.0,0.0,38.82,0.0,0.0,0.0,0.0,0.0,0.0,35.93,0.0,2.09
751093304,2741,1716,1025,0.0,43,1673,0,0,0,935,0,0,0,738,0,0,0,0,0,0,0.0,0.0,0.0,55.89,0.0,0.0,0.0,44.11,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,2.57
751093305,1314,852,462,0.0,27,825,0,0,0,412,0,0,0,413,0,0,0,0,0,0,0.0,0.0,0.0,49.94,0.0,0.0,0.0,50.06,0.0,0.0,0.0,0.0,0.0,0.0,35.16,0.0,3.27
751093306,1706,1088,618,0.0,28,1060,0,0,0,533,0,0,0,527,0,0,0,0,0,0,0.0,0.0,0.0,50.28,0.0,0.0,0.0,49.72,0.0,0.0,0.0,0.0,0.0,0.0,36.23,0.0,2.64
751093307,1549,995,554,0.0,26,969,0,0,0,498,0,0,0,471,0,0,0,0,0,0,0.0,0.0,0.0,51.39,0.0,0.0,0.0,48.61,0.0,0.0,0.0,0.0,0.0,0.0,35.77,0.0,2.68
751093308,1554,997,557,0.0,26,971,0,0,0,484,0,0,0,487,0,0,0,0,0,0,0.0,0.0,0.0,49.85,0.0,0.0,0.0,50.15,0.0,0.0,0.0,0.0,0.0,0.0,35.84,0.0,2.68
751093309,1554,997,557,0.0,26,971,0,0,0,484,0,0,0,487,0,0,0,0,0,0,0.0,0.0,0.0,49.85,0.0,0.0,0.0,50.15,0.0,0.0,0.0,0.0,0.0,0.0,35.84,0.0,2.68
751093310,1491,949,542,0.0,23,926,0,0,0,441,0,0,0,485,0,0,0,0,0,0,0.0,0.0,0.0,47.62,0.0,0.0,0.0,52.38,0.0,0.0,0.0,0.0,0.0,0.0,36.35,0.0,2.48
751093311,1314,852,462,0.0,27,825,0,0,0,412,0,0,0,413,0,0,0,0,0,0,0.0,0.0,0.0,49.94,0.0,0.0,0.0,50.06,0.0,0.0,0.0,0.0,0.0,0.0,35.16,0.0,3.27
751093401,1117,660,457,0.0,22,638,0,0,0,439,0,0,0,199,0,0,0,0,0,0,0.0,0.0,0.0,68.81,0.0,0.0,0.0,31.19,0.0,0.0,0.0,0.0,0.0,0.0,40.91,0.0,3.45
751093402,1298,822,476,0.0,23,799,0,0,0,470,0,0,0,329,0,0,0,0,0,0,0.0,0.0,0.0,58.82,0.0,0.0,0.0,41.18,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0.0,2.88
751093403,1298,822,476,0.0,23,799,0,0,0,470,0,0,0,329,0,0,0,0,0,0,0.0,0.0,0.0,58.82,0.0,0.0,0.0,41.18,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0.0,2.88
751093404,1298,822,476,0.0,23,799,0,0,0,470,0,0,0,329,0,0,0,0,0,0,0.0,0.0,0.0,58.82,0.0,0.0,0.0,41.18,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0.0,2.88
751093405,1117,660,457,0.0,22,638,0,0,0,439,0,0,0,199,0,0,0,0,0,0,0.0,0.0,0.0,68.81,0.0,0.0,0.0,31.19,0.0,0.0,0.0,0.0,0.0,0.0,40.91,0.0,3.45
751093406,1117,660,457,0.0,22,638,0,0,0,439,0,0,0,199,0,0,0,0,0,0,0.0,0.0,0.0,68.81,0.0,0.0,0.0,31.19,0.0,0.0,0.0,0.0,0.0,0.0,40.91,0.0,3.45
751093407,1117,660,457,0.0,22,638,0,0,0,439,0,0,0,199,0,0,0,0,0,0,0.0,0.0,0.0,68.81,0.0,0.0,0.0,31.19,0.0,0.0,0.0,0.0,0.0,0.0,40.91,0.0,3.45
751093408,1117,660,457,0.0,22,638,0,0,0,439,0,0,0,199,0,0,0,0,0,0,0.0,0.0,0.0,68.81,0.0,0.0,0.0,31.19,0.0,0.0,0.0,0.0,0.0,0.0,40.91,0.0,3.45
751093409,1298,822,476,0.0,23,799,0,0,0,470,0,0,0,329,0,0,0,0,0,0,0.0,0.0,0.0,58.82,0.0,0.0,0.0,41.18,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0.0,2.88
751093501,3242,2027,1215,0.0,62,1965,0,0,0,947,0,0,0,1018,0,0,0,0,0,0,0.0,0.0,0.0,48.19,0.0,0.0,0.0,51.81,0.0,0.0,0.0,0.0,0.0,0.0,37.48,0.0,3.16
751093502,1370,851,519,0.0,24,827,0,0,0,368,0,0,0,459,0,0,0,0,0,0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,37.88,0.0,2.9
751093503,2803,1744,1059,0.0,37,1707,0,0,0,884,0,0,0,823,0,0,0,0,0,0,0.0,0.0,0.0,51.79,0.0,0.0,0.0,48.21,0.0,0.0,0.0,0.0,0.0,0.0,37.78,0.0,2.17
751093504,1615,970,645,0.0,18,952,0,0,0,482,0,0,0,470,0,0,0,0,0,0,0.0,0.0,0.0,50.63,0.0,0.0,0.0,49.37,0.0,0.0,0.0,0.0,0.0,0.0,39.94,0.0,1.89
751093601,1254,767,487,0.0,19,748,0,0,0,334,0,0,0,414,0,0,0,0,0,0,0.0,0.0,0.0,44.65,0.0,0.0,0.0,55.35,0.0,0.0,0.0,0.0,0.0,0.0,38.84,0.0,2.54
751093602,1119,674,445,0.0,15,659,0,0,0,400,0,0,0,259,0,0,0,0,0,0,0.0,0.0,0.0,60.7,0.0,0.0,0.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,39.77,0.0,2.28
751093603,2731,1701,1030,0.0,49,1652,0,0,0,784,0,0,0,868,0,0,0,0,0,0,0.0,0.0,0.0,47.46,0.0,0.0,0.0,52.54,0.0,0.0,0.0,0.0,0.0,0.0,37.72,0.0,2.97
751093604,1392,878,514,0.0,22,856,0,0,0,380,0,0,0,476,0,0,0,0,0,0,0.0,0.0,0.0,44.39,0.0,0.0,0.0,55.61,0.0,0.0,0.0,0.0,0.0,0.0,36.93,0.0,2.57
751093605,1308,824,484,0.0,12,812,0,0,0,432,0,0,0,380,0,0,0,0,0,0,0.0,0.0,0.0,53.2,0.0,0.0,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.48
751093606,1316,864,452,0.0,28,836,0,0,0,413,0,0,0,423,0,0,0,0,0,0,0.0,0.0,0.0,49.4,0.0,0.0,0.0,50.6,0.0,0.0,0.0,0.0,0.0,0.0,34.35,0.0,3.35
751093607,1436,876,560,0.0,27,849,0,0,0,373,0,0,0,476,0,0,0,0,0,0,0.0,0.0,0.0,43.93,0.0,0.0,0.0,56.07,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.18
751093609,1440,912,528,0.0,18,894,0,0,0,301,0,0,0,593,0,0,0,0,0,0,0.0,0.0,0.0,33.67,0.0,0.0,0.0,66.33,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0.0,2.01
751103701,1439,846,593,0.0,49,797,0,0,0,263,0,0,0,534,0,0,0,0,0,0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,41.21,0.0,6.15
751103702,1541,870,671,0.0,25,845,0,0,0,290,0,0,0,555,0,0,0,0,0,0,0.0,0.0,0.0,34.32,0.0,0.0,0.0,65.68,0.0,0.0,0.0,0.0,0.0,0.0,43.54,0.0,2.96
751103703,1707,922,785,0.0,24,898,0,0,0,316,0,0,0,582,0,0,0,0,0,0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,0.0,45.99,0.0,2.67
751103704,1471,809,662,0.0,32,777,0,0,0,254,0,0,0,523,0,0,0,0,0,0,0.0,0.0,0.0,32.69,0.0,0.0,0.0,67.31,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4.12
751103705,1378,787,591,0.0,35,752,0,0,0,262,0,0,0,490,0,0,0,0,0,0,0.0,0.0,0.0,34.84,0.0,0.0,0.0,65.16,0.0,0.0,0.0,0.0,0.0,0.0,42.89,0.0,4.65
751103706,2893,1690,1203,0.0,65,1625,0,0,0,561,0,0,0,1064,0,0,0,0,0,0,0.0,0.0,0.0,34.52,0.0,0.0,0.0,65.48,0.0,0.0,0.0,0.0,0.0,0.0,41.58,0.0,4.0
751103707,1707,922,785,0.0,24,898,0,0,0,316,0,0,0,582,0,0,0,0,0,0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,0.0,45.99,0.0,2.67
751103708,1520,834,686,0.0,45,789,0,0,0,357,0,0,0,432,0,0,0,0,0,0,0.0,0.0,0.0,45.25,0.0,0.0,0.0,54.75,0.0,0.0,0.0,0.0,0.0,0.0,45.13,0.0,5.7
751103709,1520,834,686,0.0,45,789,0,0,0,357,0,0,0,432,0,0,0,0,0,0,0.0,0.0,0.0,45.25,0.0,0.0,0.0,54.75,0.0,0.0,0.0,0.0,0.0,0.0,45.13,0.0,5.7
751103710,1707,922,785,0.0,24,898,0,0,0,316,0,0,0,582,0,0,0,0,0,0,0.0,0.0,0.0,35.19,0.0,0.0,0.0,64.81,0.0,0.0,0.0,0.0,0.0,0.0,45.99,0.0,2.67
751103711,1691,650,1041,0.0,30,620,0,0,0,145,0,0,0,475,0,0,0,0,0,0,0.0,0.0,0.0,23.39,0.0,0.0,0.0,76.61,0.0,0.0,0.0,0.0,0.0,0.0,61.56,0.0,4.84
751103712,1669,963,706,0.0,33,930,0,0,0,429,0,0,0,501,0,0,0,0,0,0,0.0,0.0,0.0,46.13,0.0,0.0,0.0,53.87,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,3.55
751103806,2896,1673,1223,0.0,57,1616,0,0,0,537,0,0,0,1079,0,0,0,0,0,0,0.0,0.0,0.0,33.23,0.0,0.0,0.0,66.77,0.0,0.0,0.0,0.0,0.0,0.0,42.23,0.0,3.53
751103901,1577,885,692,0.0,39,846,0,0,0,293,0,0,0,553,0,0,0,0,0,0,0.0,0.0,0.0,34.63,0.0,0.0,0.0,65.37,0.0,0.0,0.0,0.0,0.0,0.0,43.88,0.0,4.61
751103902,2794,1646,1148,0.0,65,1581,0,0,0,486,0,0,0,1095,0,0,0,0,0,0,0.0,0.0,0.0,30.74,0.0,0.0,0.0,69.26,0.0,0.0,0.0,0.0,0.0,0.0,41.09,0.0,4.11
751103903,1589,900,689,0.0,47,853,0,0,0,229,0,0,0,624,0,0,0,0,0,0,0.0,0.0,0.0,26.85,0.0,0.0,0.0,73.15,0.0,0.0,0.0,0.0,0.0,0.0,43.36,0.0,5.51
751103904,1451,838,613,0.0,34,804,0,0,0,342,0,0,0,462,0,0,0,0,0,0,0.0,0.0,0.0,42.54,0.0,0.0,0.0,57.46,0.0,0.0,0.0,0.0,0.0,0.0,42.25,0.0,4.23
751103905,1334,797,537,0.0,25,772,0,0,0,251,0,0,0,521,0,0,0,0,0,0,0.0,0.0,0.0,32.51,0.0,0.0,0.0,67.49,0.0,0.0,0.0,0.0,0.0,0.0,40.25,0.0,3.24
751103906,1560,874,686,0.0,30,844,0,0,0,283,0,0,0,561,0,0,0,0,0,0,0.0,0.0,0.0,33.53,0.0,0.0,0.0,66.47,0.0,0.0,0.0,0.0,0.0,0.0,43.97,0.0,3.55
751103907,1429,688,741,0.0,13,675,0,0,0,231,0,0,0,444,0,0,0,0,0,0,0.0,0.0,0.0,34.22,0.0,0.0,0.0,65.78,0.0,0.0,0.0,0.0,0.0,0.0,51.85,0.0,1.93
751103908,1577,913,664,0.0,42,871,0,0,0,259,0,0,0,612,0,0,0,0,0,0,0.0,0.0,0.0,29.74,0.0,0.0,0.0,70.26,0.0,0.0,0.0,0.0,0.0,0.0,42.11,0.0,4.82
751103909,1532,817,715,0.0,43,774,0,0,0,302,0,0,0,472,0,0,0,0,0,0,0.0,0.0,0.0,39.02,0.0,0.0,0.0,60.98,0.0,0.0,0.0,0.0,0.0,0.0,46.67,0.0,5.56
